sa1_code_2021,pairs,pairs_within_10_min,pairs_within_15_min,pct_within_10_min,pct_within_15_min,lon,lat
80105106108,1,0,0,0.0,0.0,149.15945406752897,-35.239944694338604
80105106109,1,0,0,0.0,0.0,149.15746472946765,-35.236861369752106
80105106110,1,0,0,0.0,0.0,149.15017521355074,-35.23327419934054
80105106112,1,0,0,0.0,0.0,149.15046616978643,-35.23931772960524
80105106114,1,0,0,0.0,0.0,149.1562389441265,-35.22921291842207
80105106119,2,0,0,0.0,0.0,149.15672043033896,-35.2323484143453
80105112401,2,1,1,0.5,0.5,149.1529079685951,-35.291852854804056
80105112402,1,0,0,0.0,0.0,149.14957365222912,-35.28542499439212
80105112403,1,0,1,0.0,1.0,149.1562350373533,-35.28579725971564
80105112404,1,1,1,1.0,1.0,149.150876579497,-35.28865108961429
80105112405,2,1,1,0.5,0.5,149.1491325542718,-35.27792906478204
80105112406,1,1,1,1.0,1.0,149.1596739041436,-35.28953284268539
80105112407,1,0,1,0.0,1.0,149.14754385943732,-35.289858567942
80105112501,2,0,0,0.0,0.0,149.16573376837036,-35.299372324356554
80105112701,2,0,0,0.0,0.0,149.14119817644,-35.27872652998508
80105112702,2,0,0,0.0,0.0,149.13739955414133,-35.28045641950963
80105112703,1,0,0,0.0,0.0,149.1399610489701,-35.2853275545014
80105112704,1,0,0,0.0,0.0,149.14299099365982,-35.28154850453168
80106106202,2,0,0,0.0,0.0,149.11350130702357,-35.314031799953064
80106106204,2,0,0,0.0,0.0,149.10076326097348,-35.31604989425988
80106106205,3,0,0,0.0,0.0,149.1090890967583,-35.31681192983234
80106106206,2,0,0,0.0,0.0,149.1031846213128,-35.32438070954766
80106106207,1,0,0,0.0,0.0,149.1028732589471,-35.318479999415274
80106106208,2,0,0,0.0,0.0,149.10087906818663,-35.32022998457781
80106106209,2,0,0,0.0,0.0,149.1091931333464,-35.32020065422335
80106106301,2,2,2,1.0,1.0,149.12988541987752,-35.31574457942962
80106106302,1,1,1,1.0,1.0,149.12521968886944,-35.31990926973802
80106106303,2,1,1,0.5,0.5,149.1215467498622,-35.314924484272375
80106106304,2,0,1,0.0,0.5,149.1186582179644,-35.31984926965145
80106106401,2,0,1,0.0,0.5,149.13898506444812,-35.3188179918272
80106106402,3,0,0,0.0,0.0,149.1385712420378,-35.32378649924877
80106106403,1,0,0,0.0,0.0,149.14227614040786,-35.3270478745249
80106106405,3,0,0,0.0,0.0,149.13525518482834,-35.33016626773862
80106106407,1,0,0,0.0,0.0,149.1381783395938,-35.32855073536728
80106106410,1,0,1,0.0,1.0,149.13711407493395,-35.31856170187923
80106106411,3,0,0,0.0,0.0,149.1418420430215,-35.32007002934928
80106106413,3,0,0,0.0,0.0,149.1301131697515,-35.323644477905006
80106106415,2,0,1,0.0,0.5,149.13325386503774,-35.33434100992148
80106106416,2,0,0,0.0,0.0,149.13101076458676,-35.32910596148111
80106106701,3,0,0,0.0,0.0,149.1555425018462,-35.334212324267426
80106106702,2,0,0,0.0,0.0,149.15206180680138,-35.332794994315535
80106106703,2,0,0,0.0,0.0,149.14938878433358,-35.33079047295004
80106106704,3,0,0,0.0,0.0,149.15184105929504,-35.32763193879347
80106106705,3,0,0,0.0,0.0,149.15433994604,-35.33103677985584
80106106706,3,0,0,0.0,0.0,149.15636837429096,-35.32907862926041
80106106707,2,0,0,0.0,0.0,149.14787967574165,-35.341623929703125
80106106708,2,0,1,0.0,0.5,149.13820794177735,-35.33880049467615
80106106709,3,0,0,0.0,0.0,149.14094749886502,-35.33378799924154
80106106710,2,0,0,0.0,0.0,149.14614240405078,-35.33689948946436
80106106712,2,0,0,0.0,0.0,149.14274523705603,-35.3398904996675
80106106713,2,0,0,0.0,0.0,149.13840679734022,-35.335147529596846
80106106714,2,0,0,0.0,0.0,149.14212921465497,-35.330285964535165
80106106715,3,0,0,0.0,0.0,149.14484291194057,-35.331998484734804
80106106716,2,0,0,0.0,0.0,149.14677512972622,-35.32702160285332
80106106717,2,0,0,0.0,0.0,149.15562712404434,-35.33672689976131
80106106719,2,0,0,0.0,0.0,149.1421435113427,-35.344329949692415
80106106901,2,0,1,0.0,0.5,149.12903684700566,-35.344764114326665
80106106903,2,0,0,0.0,0.0,149.12460875452615,-35.34136842650956
80106106904,1,0,0,0.0,0.0,149.1294060815369,-35.34165733455362
80106106905,2,1,1,0.5,0.5,149.1350783550579,-35.34162600491216
80106106906,2,1,1,0.5,0.5,149.1318052445055,-35.3381405392453
80106106907,2,0,0,0.0,0.0,149.1279415293831,-35.33638551745077
80106106909,2,0,0,0.0,0.0,149.12407244503024,-35.3356905154503
80106107003,1,0,0,0.0,0.0,149.09868017922074,-35.302330598777246
80106107005,2,0,0,0.0,0.0,149.10306937824166,-35.307321469366954
80106107007,1,0,0,0.0,0.0,149.10935147938147,-35.30926489253566
80106107008,2,0,0,0.0,0.0,149.1162178968844,-35.302716239919484
80106112901,2,1,1,0.5,0.5,149.1321362781793,-35.311211064858455
80106112902,2,1,1,0.5,0.5,149.13739010476286,-35.31290690579323
80106112903,2,0,0,0.0,0.0,149.13464039042427,-35.30666517456743
80106113103,3,0,0,0.0,0.0,149.14472953826348,-35.319086484279715
80106113107,2,0,0,0.0,0.0,149.13989909845313,-35.31560856928225
80106113108,1,0,1,0.0,1.0,149.14179654964065,-35.31299444148513
80107107104,1,0,0,0.0,0.0,149.09829089159743,-35.47670882480825
80107107108,2,0,0,0.0,0.0,149.09418191574113,-35.47112860426945
80107107110,1,0,0,0.0,0.0,149.0977056221218,-35.466668014233704
80107107112,1,0,0,0.0,0.0,149.1058967546315,-35.46965299836418
80107107203,1,0,0,0.0,0.0,149.0852983294711,-35.43235085351899
80107107205,1,0,0,0.0,0.0,149.0697908690282,-35.42854566480263
80107107206,1,0,0,0.0,0.0,149.07571496098458,-35.42587570447272
80107107208,2,0,0,0.0,0.0,149.0798581590599,-35.42769182475899
80107107301,3,0,0,0.0,0.0,149.09960830150428,-35.43457016924242
80107107302,3,0,1,0.0,0.3333333333333333,149.10773798385867,-35.43447267422496
80107107303,4,0,1,0.0,0.25,149.1002433322567,-35.437659034235324
80107107304,2,2,2,1.0,1.0,149.1132372149065,-35.438872134725166
80107107307,2,0,1,0.0,0.5,149.11585695470157,-35.44286314916036
80107107308,1,0,1,0.0,1.0,149.11088221940545,-35.44184559877041
80107107309,3,0,1,0.0,0.3333333333333333,149.10331918804405,-35.44169701976921
80107107311,2,0,0,0.0,0.0,149.09496544429828,-35.43843513240601
80107107312,2,0,1,0.0,0.5,149.1077257694657,-35.4418732258057
80107107313,2,0,0,0.0,0.0,149.09820244347455,-35.44194623917905
80107107314,1,1,1,1.0,1.0,149.10866868969697,-35.436950684810455
80107107316,2,0,2,0.0,1.0,149.1145820395992,-35.43516072070354
80107107317,1,1,1,1.0,1.0,149.10532663883643,-35.43759998967972
80107107401,1,0,1,0.0,1.0,149.11924609794426,-35.41606460941363
80107107402,1,0,1,0.0,1.0,149.1271898398146,-35.41555759485479
80107107403,1,0,0,0.0,0.0,149.1270438033938,-35.42693232428489
80107107404,1,1,1,1.0,1.0,149.11666496774006,-35.419807884347975
80107107405,2,0,0,0.0,0.0,149.1157106245317,-35.4228987993946
80107107406,2,0,0,0.0,0.0,149.12096090456654,-35.42782468452461
80107107407,2,0,1,0.0,0.5,149.1217123129623,-35.421556004832134
80107107408,1,1,1,1.0,1.0,149.12624223936075,-35.42173680679655
80107107409,2,0,0,0.0,0.0,149.13020060996465,-35.42374739916457
80107107410,2,0,0,0.0,0.0,149.13597804296776,-35.42471062471135
80107107411,1,0,0,0.0,0.0,149.1327361228204,-35.42816683959291
80107107412,2,0,0,0.0,0.0,149.11778921560636,-35.42549704970738
80107107413,2,0,1,0.0,0.5,149.13014086840502,-35.42009121958958
80107107506,1,0,0,0.0,0.0,149.09984988094203,-35.46293516438067
80107107507,1,0,0,0.0,0.0,149.10317198381338,-35.46457556433565
80107107510,2,0,0,0.0,0.0,149.10876352573982,-35.46486723945538
80107107512,1,0,0,0.0,0.0,149.0965267620761,-35.45541957972681
80107107516,1,0,0,0.0,0.0,149.0936759944546,-35.44940537825052
80107107701,2,0,0,0.0,0.0,149.13626991638336,-35.414933494390176
80107107702,2,0,1,0.0,0.5,149.13181801226065,-35.416537754235264
80107107703,2,0,0,0.0,0.0,149.13366146481812,-35.41997538064867
80107107705,2,0,0,0.0,0.0,149.13826424997595,-35.42191186987268
80107107706,1,0,0,0.0,0.0,149.1407081328761,-35.4200176746888
80107107707,1,0,0,0.0,0.0,149.14111683488937,-35.41775813937084
80107107801,1,0,0,0.0,0.0,149.08539618475157,-35.4632147517232
80107107803,2,0,0,0.0,0.0,149.08850636965752,-35.46601653969909
80107107806,1,0,0,0.0,0.0,149.0843162768294,-35.470597919468055
80107107813,1,0,0,0.0,0.0,149.07604944957896,-35.45983516783992
80107107814,1,0,0,0.0,0.0,149.08070217477842,-35.46511439556009
80107107816,1,0,0,0.0,0.0,149.08024976433666,-35.46082749921558
80107107818,1,0,0,0.0,0.0,149.08952208666443,-35.442091589489074
80107107901,1,0,0,0.0,0.0,149.10552855945105,-35.40653669239571
80107107903,3,0,0,0.0,0.0,149.10756487940168,-35.41042427183901
80107107905,1,0,0,0.0,0.0,149.11536097327365,-35.408775844891
80107107907,1,0,0,0.0,0.0,149.10360139289227,-35.41735737484808
80107107909,1,0,0,0.0,0.0,149.10506103485469,-35.41575917040344
80107108002,2,0,0,0.0,0.0,149.06864169470944,-35.40050394936444
80107108102,1,0,0,0.0,0.0,149.09365240200026,-35.434141544683776
80107108103,1,0,0,0.0,0.0,149.09178469133687,-35.43046937942911
80107108104,1,0,0,0.0,0.0,149.09636023149042,-35.43201030968363
80107108105,3,0,0,0.0,0.0,149.09759036467756,-35.427628524420484
80107108108,1,0,0,0.0,0.0,149.09647475141782,-35.42374139435496
80107108109,1,0,0,0.0,0.0,149.10111980859796,-35.42704924975188
80107108111,1,0,0,0.0,0.0,149.09962949725335,-35.430463964352455
80107108201,1,0,0,0.0,0.0,149.07841532906804,-35.388347484333586
80107108203,2,0,0,0.0,0.0,149.05429351642886,-35.383870479826264
80107108204,1,0,0,0.0,0.0,149.0541370676356,-35.39547243986445
80107108205,1,0,0,0.0,0.0,149.05507182128258,-35.39340399980246
80107108206,2,0,0,0.0,0.0,149.0564665482877,-35.39072150418653
80107108207,3,0,0,0.0,0.0,149.06378714232017,-35.39124747439627
80107108208,1,0,0,0.0,0.0,149.08082171359322,-35.38571469431449
80107108209,1,0,0,0.0,0.0,149.08422961006576,-35.38574915677941
80107108210,1,0,0,0.0,0.0,149.07721578441462,-35.384992910431265
80107108211,1,0,0,0.0,0.0,149.0746355300678,-35.38270488433999
80107108212,2,0,0,0.0,0.0,149.0719916426596,-35.381527869862644
80107108213,4,0,1,0.0,0.25,149.06075053572422,-35.39932587950534
80107108214,1,0,0,0.0,0.0,149.06307945762418,-35.40123589472075
80107108215,1,1,1,1.0,1.0,149.06785075684783,-35.39608237427196
80107108216,1,0,1,0.0,1.0,149.07400213874075,-35.393291019490995
80107108219,1,0,0,0.0,0.0,149.0582644194293,-35.38693151448832
80107108220,2,0,0,0.0,0.0,149.04631457137913,-35.38838533937079
80107108221,1,0,0,0.0,0.0,149.0489587094174,-35.39036940473019
80107108222,1,0,0,0.0,0.0,149.06371069479118,-35.37511111946504
80107108223,2,0,0,0.0,0.0,149.07502103758046,-35.39111499444552
80107108224,1,0,1,0.0,1.0,149.07173962479823,-35.38883850431088
80107108225,1,0,0,0.0,0.0,149.06375941761556,-35.3862724892071
80107108227,1,0,0,0.0,0.0,149.0692897249823,-35.38584098435333
80107108228,1,0,0,0.0,0.0,149.06106831206105,-35.37174239487638
80107108229,1,0,0,0.0,0.0,149.04491888856668,-35.37465850440733
80107108230,1,0,0,0.0,0.0,149.0399923613602,-35.37589813463082
80107108231,2,0,0,0.0,0.0,149.05932138437916,-35.376291382242904
80107108233,1,0,0,0.0,0.0,149.0815056109005,-35.38980180951024
80107108234,1,0,0,0.0,0.0,149.0533921944835,-35.37409141465546
80107108235,4,0,0,0.0,0.0,149.05342640502442,-35.37752048923656
80107108236,3,0,0,0.0,0.0,149.0479868400778,-35.3809690497412
80107108239,3,0,0,0.0,0.0,149.04995629752355,-35.3919560147873
80107108240,1,0,0,0.0,0.0,149.04181503498685,-35.39572375968805
80107108241,2,0,0,0.0,0.0,149.08908816444963,-35.386065779254345
80107108301,2,0,0,0.0,0.0,149.1270040996549,-35.403710768839275
80107108402,1,0,0,0.0,0.0,149.09591969947172,-35.40981712048778
80107108412,1,0,0,0.0,0.0,149.0928375797319,-35.41660708986179
80107108415,2,0,0,0.0,0.0,149.1000766642288,-35.41825147954652
80107108417,2,0,0,0.0,0.0,149.09756993968296,-35.41618116044891
80107108418,1,0,0,0.0,0.0,149.10039505501325,-35.413549268262486
80107108601,3,0,0,0.0,0.0,149.07576811968983,-35.405035443870496
80107108603,3,0,0,0.0,0.0,149.08321503841083,-35.40860556944536
80107108605,2,0,0,0.0,0.0,149.07770607591357,-35.41006947917774
80107108701,4,0,0,0.0,0.0,149.1100269370167,-35.42275580965606
80107108702,2,0,0,0.0,0.0,149.12595073694936,-35.43039170473805
80107108703,2,0,0,0.0,0.0,149.12243483333523,-35.43269322943572
80107108704,1,0,0,0.0,0.0,149.11034779906646,-35.42919481931959
80107108705,3,0,0,0.0,0.0,149.1169749458019,-35.4306459943195
80107108706,3,0,0,0.0,0.0,149.1064872073863,-35.42404567944816
80107108707,1,0,1,0.0,1.0,149.11270726548273,-35.41889579971245
80107108801,2,0,0,0.0,0.0,149.11338282732245,-35.45327762946652
80107108802,2,0,0,0.0,0.0,149.11580487846624,-35.457121609372315
80107108803,2,0,0,0.0,0.0,149.11303737748503,-35.44770824949551
80107108804,2,1,1,0.5,0.5,149.11900253951785,-35.44914750943249
80107108805,2,0,0,0.0,0.0,149.11964421870172,-35.4441230244245
80107108806,2,0,2,0.0,1.0,149.12531556066978,-35.44041660453663
80107108807,3,1,1,0.3333333333333333,0.3333333333333333,149.12462466728314,-35.4440745194652
80107108808,2,0,1,0.0,0.5,149.1277553975579,-35.44899206941361
80107108809,3,0,1,0.0,0.3333333333333333,149.12391592886328,-35.4524610746268
80107108810,2,1,1,0.5,0.5,149.12259828539445,-35.44777394462289
80107109001,1,1,1,1.0,1.0,149.09460049473094,-35.38952433120227
80107109002,1,0,0,0.0,0.0,149.09267341890197,-35.38725321488356
80107109003,2,1,1,0.5,0.5,149.09838615344168,-35.39667600442626
80107109004,2,0,0,0.0,0.0,149.10173894994966,-35.40057704417562
80107109005,2,0,1,0.0,0.5,149.08677949506776,-35.39841143145119
80107109006,2,0,0,0.0,0.0,149.08358366478262,-35.400683615272264
80107109007,1,0,0,0.0,0.0,149.09899341547208,-35.403983199565005
80107109008,1,0,0,0.0,0.0,149.0883306259503,-35.406611269530174
80107109009,2,0,1,0.0,0.5,149.08155366448003,-35.39737937053045
80107109010,2,1,1,0.5,0.5,149.09810692920362,-35.39090557851499
80107109011,3,0,1,0.0,0.3333333333333333,149.09183981106435,-35.3999370141987
80107109012,1,1,1,1.0,1.0,149.09620735978865,-35.39907539029695
80107109013,1,0,1,0.0,1.0,149.10176743462904,-35.39255770948462
80107109014,2,0,1,0.0,0.5,149.09057203128032,-35.39081201450525
80107109015,3,0,0,0.0,0.0,149.0778424249023,-35.40169264418844
80107109016,3,0,1,0.0,0.3333333333333333,149.07683039997124,-35.39709073582792
80107109017,1,0,0,0.0,0.0,149.08292556529366,-35.3921367842981
80107109018,1,0,0,0.0,0.0,149.0935671985922,-35.3945479896788
80107109019,2,1,2,0.5,1.0,149.088857044995,-35.394949533274506
80107109020,1,0,0,0.0,0.0,149.0844655867111,-35.40352575429598
80108109102,1,0,0,0.0,0.0,149.0369795879671,-35.3540440845856
80108109105,1,0,0,0.0,0.0,149.03052485757905,-35.3535260747606
80108109107,2,0,0,0.0,0.0,149.0420383058608,-35.35937396927188
80108109108,1,0,0,0.0,0.0,149.04523912898227,-35.362512504180025
80108109201,2,0,0,0.0,0.0,149.03448135878887,-35.33620437976252
80108109202,1,0,0,0.0,0.0,149.02986387988793,-35.34129292072056
80108109203,1,0,0,0.0,0.0,149.03381412163688,-35.34060207475833
80108109205,1,0,0,0.0,0.0,149.0377674482005,-35.331763514455496
80108109206,1,0,0,0.0,0.0,149.03157457492117,-35.33228370483505
80108109208,1,0,0,0.0,0.0,149.02956518556442,-35.33350529957455
80108109303,1,0,0,0.0,0.0,149.06472110455138,-35.36192598731831
80108109304,2,0,0,0.0,0.0,149.05311257678332,-35.3629599743264
80108109305,1,1,1,1.0,1.0,149.0514199396839,-35.357429599657635
80108109306,2,0,0,0.0,0.0,149.05903999160796,-35.3643629193583
80108109403,1,0,0,0.0,0.0,149.0426895997132,-35.331787733308744
80108109405,3,0,0,0.0,0.0,149.04863363606546,-35.33255598466318
80108109406,1,0,0,0.0,0.0,149.04156493233364,-35.3344285693118
80108109504,1,0,0,0.0,0.0,149.0402118682931,-35.34834954451844
80108109505,1,0,0,0.0,0.0,149.0413653545253,-35.34418414975639
80108109506,1,0,0,0.0,0.0,149.0332608456601,-35.35016627919986
80108109507,1,0,0,0.0,0.0,149.04555051919573,-35.34507978822411
80108109508,1,0,0,0.0,0.0,149.03650669953018,-35.34527259246332
80108109509,1,0,0,0.0,0.0,149.0313175579352,-35.34616906443504
80108109601,1,0,0,0.0,0.0,149.04918982438036,-35.34542975372198
80108109602,1,0,0,0.0,0.0,149.05427303843365,-35.346072109497925
80108109603,1,0,1,0.0,1.0,149.05278271541098,-35.35020900990758
80108109604,3,0,1,0.0,0.3333333333333333,149.0457172698687,-35.3511171551938
80108109605,1,1,1,1.0,1.0,149.04915987454882,-35.35431025473193
80108109701,1,0,1,0.0,1.0,149.05746020536614,-35.35570734457965
80108109702,1,0,0,0.0,0.0,149.06236135965742,-35.354279024510234
80108109703,1,0,0,0.0,0.0,149.0673713376588,-35.35457551990587
80108109706,2,0,0,0.0,0.0,149.0667644870568,-35.34986394487571
80108109707,2,0,0,0.0,0.0,149.0617696079387,-35.35031052455557
80108109708,1,0,0,0.0,0.0,149.05923480565036,-35.34828145955866
80108109802,1,0,0,0.0,0.0,149.05544714998473,-35.332158492580874
80108109807,1,0,0,0.0,0.0,149.05956202597577,-35.34398645987276
80108109809,1,0,0,0.0,0.0,149.0623456687843,-35.34121044983195
80108109812,1,0,0,0.0,0.0,149.06068072944012,-35.33076751433444
80108109814,1,0,0,0.0,0.0,149.05860564808324,-35.33511600469693
80109109901,2,0,0,0.0,0.0,149.07991794643365,-35.35075433952978
80109109904,2,0,0,0.0,0.0,149.07818712734144,-35.356283304601696
80109110002,1,0,0,0.0,0.0,149.070358046434,-35.33028477947725
80109110003,1,0,0,0.0,0.0,149.07911885995412,-35.32915874751156
80109110004,2,0,0,0.0,0.0,149.08334466440806,-35.334077646708856
80109110005,1,0,0,0.0,0.0,149.06995751100496,-35.32437579966339
80109110006,1,0,0,0.0,0.0,149.0783381242592,-35.33364100846545
80109110007,2,0,0,0.0,0.0,149.07483630353383,-35.33209744920064
80109110008,2,0,0,0.0,0.0,149.08412217425277,-35.32270449482286
80109110010,1,0,0,0.0,0.0,149.08610050525684,-35.3171848043044
80109110011,1,0,0,0.0,0.0,149.07785076755633,-35.32517711975728
80109110012,2,0,0,0.0,0.0,149.07757045545844,-35.32125054982981
80109110101,1,0,0,0.0,0.0,149.10255720468072,-35.37364709142398
80109110102,1,0,0,0.0,0.0,149.1126170503737,-35.379426309185064
80109110104,2,0,0,0.0,0.0,149.1056909550915,-35.376313654793016
80109110105,2,0,0,0.0,0.0,149.10678872152147,-35.37205310980734
80109110107,1,0,0,0.0,0.0,149.09624829242284,-35.37534142969921
80109110109,2,0,0,0.0,0.0,149.10437177819847,-35.38062602924377
80109110110,1,0,0,0.0,0.0,149.10158654537182,-35.37738741982669
80109110202,1,0,0,0.0,0.0,149.0980899779942,-35.34049945459971
80109110203,1,0,0,0.0,0.0,149.11035095933966,-35.34172354187564
80109110204,1,0,0,0.0,0.0,149.11201285968323,-35.3348700737073
80109110205,1,0,0,0.0,0.0,149.10329200322693,-35.337638694299834
80109110206,1,0,0,0.0,0.0,149.10526508267992,-35.34095947462928
80109110207,1,0,0,0.0,0.0,149.10483785291393,-35.3434362498422
80109110209,1,0,0,0.0,0.0,149.1130782948479,-35.341246469394584
80109110211,1,0,0,0.0,0.0,149.10582045801948,-35.34674868429675
80109110301,1,0,0,0.0,0.0,149.0921078395991,-35.333084486313346
80109110302,1,0,0,0.0,0.0,149.1015106916292,-35.33400170979249
80109110303,1,0,0,0.0,0.0,149.0900742199842,-35.336158764591495
80109110304,2,0,0,0.0,0.0,149.09824436605223,-35.32946526492052
80109110305,1,0,0,0.0,0.0,149.097732371256,-35.33241342981702
80109110306,1,0,0,0.0,0.0,149.09040734852923,-35.33029739444315
80109110307,1,0,0,0.0,0.0,149.09765249845086,-35.336420714743106
80109110401,1,0,0,0.0,0.0,149.10978170502892,-35.36098989636998
80109110403,1,0,0,0.0,0.0,149.11390253505368,-35.36863610422356
80109110405,1,0,0,0.0,0.0,149.11289535922845,-35.37391515925686
80109110502,2,0,0,0.0,0.0,149.07504352420858,-35.33704636439194
80109110504,1,0,0,0.0,0.0,149.07900267544852,-35.341684969551515
80109110505,1,0,0,0.0,0.0,149.0775040618741,-35.34386899481088
80109110506,3,0,0,0.0,0.0,149.07388481427313,-35.341967980609006
80109110507,1,0,0,0.0,0.0,149.07859405877528,-35.346308789395955
80109110601,1,0,0,0.0,0.0,149.09490033171153,-35.35611135926956
80109110602,1,0,0,0.0,0.0,149.0953631796785,-35.3611338498686
80109110603,1,0,0,0.0,0.0,149.10126174959933,-35.359499129826645
80109110604,1,0,0,0.0,0.0,149.09820381430364,-35.36984474485996
80109110606,1,0,0,0.0,0.0,149.1034588149853,-35.36571268964179
80109110702,3,0,0,0.0,0.0,149.11358116096417,-35.352320724233984
80109110804,1,0,0,0.0,0.0,149.08516603188423,-35.36377281462236
80109110805,2,0,0,0.0,0.0,149.08046634366008,-35.35836075446428
80109111001,1,0,0,0.0,0.0,149.08981841841876,-35.37476426961005
80109111002,2,0,1,0.0,0.5,149.0896153847915,-35.368674338435326
80109111004,1,0,1,0.0,1.0,149.08666440920177,-35.36913634575541
80109111005,1,0,0,0.0,0.0,149.0843049095478,-35.37462208956136
80109111006,1,0,0,0.0,0.0,149.08661681735634,-35.37705927920788
80110113902,1,0,0,0.0,0.0,149.0392828908134,-35.32536949948441
80110113906,1,0,0,0.0,0.0,149.03346929253527,-35.325104504873735
